date,price,quantity
Feb 15 2024 23: +0,0.745,4734
Feb 16 2024 00: +0,0.77,4662
Feb 16 2024 01: +0,0.78,3959
Feb 16 2024 02: +0,0.792,3837
Feb 16 2024 03: +0,0.794,3863
Feb 16 2024 04: +0,0.782,3758
Feb 16 2024 05: +0,0.78,3129
Feb 16 2024 06: +0,0.782,3790
Feb 16 2024 07: +0,0.78,3230
Feb 16 2024 08: +0,0.78,3142
Feb 16 2024 09: +0,0.765,3378
Feb 16 2024 10: +0,0.762,4896
Feb 16 2024 11: +0,0.754,3886
Feb 16 2024 12: +0,0.75,4145
Feb 16 2024 13: +0,0.743,4614
Feb 16 2024 14: +0,0.751,5057
Feb 16 2024 15: +0,0.744,5332
Feb 16 2024 16: +0,0.743,5178
Feb 16 2024 17: +0,0.747,5779
Feb 16 2024 18: +0,0.743,5870
Feb 16 2024 19: +0,0.748,6795
Feb 16 2024 20: +0,0.742,6077
Feb 16 2024 21: +0,0.74,5921
Feb 16 2024 22: +0,0.752,6346
Feb 16 2024 23: +0,0.76,5977
Feb 17 2024 00: +0,0.778,5324
Feb 17 2024 01: +0,0.78,4550
Feb 17 2024 02: +0,0.78,5801
Feb 17 2024 03: +0,0.795,4764
Feb 17 2024 04: +0,0.793,4292
Feb 17 2024 05: +0,0.8,5173
Feb 17 2024 06: +0,0.794,4590
Feb 17 2024 07: +0,0.78,4424
Feb 17 2024 08: +0,0.792,4934
Feb 17 2024 09: +0,0.793,4292
Feb 17 2024 10: +0,0.779,4497
Feb 17 2024 11: +0,0.766,3762
Feb 17 2024 12: +0,0.741,4464
Feb 17 2024 13: +0,0.742,4396
Feb 17 2024 14: +0,0.75,5293
Feb 17 2024 15: +0,0.741,5041
Feb 17 2024 16: +0,0.741,4628
Feb 17 2024 17: +0,0.736,4648
Feb 17 2024 18: +0,0.74,5555
Feb 17 2024 19: +0,0.741,5393
Feb 17 2024 20: +0,0.752,6125
Feb 17 2024 21: +0,0.77,6822
Feb 17 2024 22: +0,0.77,6031
Feb 17 2024 23: +0,0.778,5606
Feb 18 2024 00: +0,0.784,4689
Feb 18 2024 01: +0,0.795,4707
Feb 18 2024 02: +0,0.793,3658
Feb 18 2024 03: +0,0.788,4341
Feb 18 2024 04: +0,0.792,4253
Feb 18 2024 05: +0,0.785,4694
Feb 18 2024 06: +0,0.78,4952
Feb 18 2024 07: +0,0.79,6113
Feb 18 2024 08: +0,0.789,4699
Feb 18 2024 09: +0,0.78,4206
Feb 18 2024 10: +0,0.76,3942
Feb 18 2024 11: +0,0.75,3580
Feb 18 2024 12: +0,0.729,3396
Feb 18 2024 13: +0,0.728,4184
Feb 18 2024 14: +0,0.721,4242
Feb 18 2024 15: +0,0.72,4475
Feb 18 2024 16: +0,0.728,5038
Feb 18 2024 17: +0,0.724,4804
Feb 18 2024 18: +0,0.73,4804
Feb 18 2024 19: +0,0.734,4791
Feb 18 2024 20: +0,0.741,4833
Feb 18 2024 21: +0,0.75,5093
Feb 18 2024 22: +0,0.76,4533
Feb 18 2024 23: +0,0.763,3348
Feb 19 2024 00: +0,0.77,3058
Feb 19 2024 01: +0,0.77,2852
Feb 19 2024 02: +0,0.77,2515
Feb 19 2024 03: +0,0.77,3489
Feb 19 2024 04: +0,0.77,3663
Feb 19 2024 05: +0,0.77,4135
Feb 19 2024 06: +0,0.778,4656
Feb 19 2024 07: +0,0.78,3498
Feb 19 2024 08: +0,0.772,4066
Feb 19 2024 09: +0,0.778,3872
Feb 19 2024 10: +0,0.78,4421
Feb 19 2024 11: +0,0.77,3314
Feb 19 2024 12: +0,0.768,3980
Feb 19 2024 13: +0,0.757,2924
Feb 19 2024 14: +0,0.75,3636
Feb 19 2024 15: +0,0.751,4355
Feb 19 2024 16: +0,0.76,4241
Feb 19 2024 17: +0,0.76,4193
Feb 19 2024 18: +0,0.766,5342
Feb 19 2024 19: +0,0.774,6944
Feb 19 2024 20: +0,0.763,5258
Feb 19 2024 21: +0,0.753,3776
Feb 19 2024 22: +0,0.754,3987
Feb 19 2024 23: +0,0.752,4007
Feb 20 2024 00: +0,0.77,3777
Feb 20 2024 01: +0,0.77,2729
Feb 20 2024 02: +0,0.773,2992
Feb 20 2024 03: +0,0.76,3097
Feb 20 2024 04: +0,0.77,3284
Feb 20 2024 05: +0,0.762,2755
Feb 20 2024 06: +0,0.76,2554
Feb 20 2024 07: +0,0.76,3132
Feb 20 2024 08: +0,0.767,4214
Feb 20 2024 09: +0,0.774,3893
Feb 20 2024 10: +0,0.774,3195
Feb 20 2024 11: +0,0.753,2669
Feb 20 2024 12: +0,0.752,2917
Feb 20 2024 13: +0,0.76,4016
Feb 20 2024 14: +0,0.758,4290
Feb 20 2024 15: +0,0.76,4707
Feb 20 2024 16: +0,0.742,4424
Feb 20 2024 17: +0,0.766,5274
Feb 20 2024 18: +0,0.76,4503
Feb 20 2024 19: +0,0.755,4909
Feb 20 2024 20: +0,0.766,5885
Feb 20 2024 21: +0,0.77,5804
Feb 20 2024 22: +0,0.78,5186
Feb 20 2024 23: +0,0.779,4106
Feb 21 2024 00: +0,0.78,3451
Feb 21 2024 01: +0,0.78,3166
Feb 21 2024 02: +0,0.78,2919
Feb 21 2024 03: +0,0.74,4035
Feb 21 2024 04: +0,0.732,3682
Feb 21 2024 05: +0,0.74,3329
Feb 21 2024 06: +0,0.73,3008
Feb 21 2024 07: +0,0.735,3872
Feb 21 2024 08: +0,0.772,5738
Feb 21 2024 09: +0,0.746,4556
Feb 21 2024 10: +0,0.756,5471
Feb 21 2024 11: +0,0.735,5214
Feb 21 2024 12: +0,0.709,5013
Feb 21 2024 13: +0,0.695,6001
Feb 21 2024 14: +0,0.7,6840
Feb 21 2024 15: +0,0.69,7643
